alloc,,robots,,perm,,reason,,time
1,,[r3, r4, r5, r1],,[26, 1, 2, 261873],,noPlanSynthesised,,3525
3,,[r3, r4, r5, r1],,[4697, 2, 2, 4157],,noPlanSynthesised,,434729
3,,[r3, r4, r5, r1],,[2789, 1, 2, 935],,noPlanSynthesised,,434904
3,,[r3, r4, r5, r1],,[3171, 1, 1, 3354],,noPlanSynthesised,,435300
3,,[r3, r4, r5, r1],,[4119, 2, 1, 3068],,noPlanSynthesised,,435615
3,,[r3, r4, r5, r1],,[460, 2, 1, 3938],,noPlanSynthesised,,435764
3,,[r3, r4, r5, r1],,[3244, 1, 2, 2588],,noPlanSynthesised,,435971
3,,[r3, r4, r5, r1],,[2955, 1, 2, 3469],,noPlanSynthesised,,436156
3,,[r3, r4, r5, r1],,[228, 2, 1, 1498],,noPlanSynthesised,,436355
3,,[r3, r4, r5, r1],,[4539, 1, 2, 4191],,noPlanSynthesised,,436465
3,,[r3, r4, r5, r1],,[578, 2, 2, 2536],,noPlanSynthesised,,436665
3,,[r3, r4, r5, r1],,[2935, 1, 2, 3555],,noPlanSynthesised,,436779
3,,[r3, r4, r5, r1],,[4699, 1, 1, 1808],,noPlanSynthesised,,437043
3,,[r3, r4, r5, r1],,[3725, 1, 1, 2417],,noPlanSynthesised,,437351
3,,[r3, r4, r5, r1],,[3236, 1, 2, 804],,noPlanSynthesised,,437500
3,,[r3, r4, r5, r1],,[4251, 1, 2, 2586],,noPlanSynthesised,,437687
3,,[r3, r4, r5, r1],,[4631, 1, 1, 4211],,noPlanSynthesised,,437872
3,,[r3, r4, r5, r1],,[5029, 2, 1, 3784],,noPlanSynthesised,,438059
3,,[r3, r4, r5, r1],,[910, 1, 2, 2565],,noPlanSynthesised,,438226
3,,[r3, r4, r5, r1],,[3116, 1, 1, 4817],,noPlanSynthesised,,438597
3,,[r3, r4, r5, r1],,[118, 1, 2, 3595],,noPlanSynthesised,,438727
3,,[r3, r4, r5, r1],,[199, 1, 1, 867],,noPlanSynthesised,,438877
3,,[r3, r4, r5, r1],,[3517, 2, 2, 1954],,noPlanSynthesised,,439134
3,,[r3, r4, r5, r1],,[350, 1, 1, 3287],,noPlanSynthesised,,439354
3,,[r3, r4, r5, r1],,[3269, 1, 2, 750],,noPlanSynthesised,,439505
3,,[r3, r4, r5, r1],,[4873, 2, 2, 3775],,noPlanSynthesised,,439704
3,,[r3, r4, r5, r1],,[4462, 2, 1, 4849],,noPlanSynthesised,,439901
3,,[r3, r4, r5, r1],,[2613, 1, 1, 4761],,noPlanSynthesised,,440206
3,,[r3, r4, r5, r1],,[4718, 1, 2, 419],,noPlanSynthesised,,440319
3,,[r3, r4, r5, r1],,[463, 2, 2, 1675],,noPlanSynthesised,,440568
3,,[r3, r4, r5, r1],,[3372, 1, 1, 3737],,noPlanSynthesised,,440735
3,,[r3, r4, r5, r1],,[4470, 1, 2, 567],,noPlanSynthesised,,440957
3,,[r3, r4, r5, r1],,[1825, 1, 2, 1856],,noPlanSynthesised,,441234
3,,[r3, r4, r5, r1],,[2764, 1, 2, 614],,noPlanSynthesised,,441379
3,,[r3, r4, r5, r1],,[1589, 1, 2, 3328],,noPlanSynthesised,,441520
3,,[r3, r4, r5, r1],,[4949, 2, 2, 1054],,noPlanSynthesised,,441717
3,,[r3, r4, r5, r1],,[4999, 1, 2, 4411],,noPlanSynthesised,,441956
3,,[r3, r4, r5, r1],,[4295, 1, 1, 1502],,noPlanSynthesised,,442239
3,,[r3, r4, r5, r1],,[2165, 1, 2, 2573],,noPlanSynthesised,,442476
3,,[r3, r4, r5, r1],,[1032, 2, 2, 4718],,noPlanSynthesised,,442767
3,,[r3, r4, r5, r1],,[399, 1, 2, 3659],,noPlanSynthesised,,442963
3,,[r3, r4, r5, r1],,[4707, 1, 1, 2498],,noPlanSynthesised,,443178
3,,[r3, r4, r5, r1],,[4600, 1, 1, 4182],,noPlanSynthesised,,443466
3,,[r3, r4, r5, r1],,[1586, 2, 1, 2741],,noPlanSynthesised,,443650
3,,[r3, r4, r5, r1],,[757, 1, 1, 4919],,noPlanSynthesised,,443817
3,,[r3, r4, r5, r1],,[1844, 1, 1, 3328],,noPlanSynthesised,,443962
3,,[r3, r4, r5, r1],,[939, 1, 2, 3618],,noPlanSynthesised,,444165
3,,[r3, r4, r5, r1],,[488, 1, 1, 1442],,noPlanSynthesised,,444388
3,,[r3, r4, r5, r1],,[1524, 2, 2, 276],,noPlanSynthesised,,444583
3,,[r3, r4, r5, r1],,[2640, 1, 2, 2902],,noPlanSynthesised,,444732
3,,[r3, r4, r5, r1],,[3194, 2, 1, 3399],,noPlanSynthesised,,444936
3,,[r3, r4, r5, r1],,[1631, 2, 2, 3330],,noPlanSynthesised,,445059
3,,[r3, r4, r5, r1],,[1562, 2, 1, 1163],,noPlanSynthesised,,445293
3,,[r3, r4, r5, r1],,[795, 1, 2, 1188],,noPlanSynthesised,,445500
3,,[r3, r4, r5, r1],,[3587, 2, 2, 92],,noPlanSynthesised,,445684
3,,[r3, r4, r5, r1],,[4891, 1, 1, 3509],,noPlanSynthesised,,445954
3,,[r3, r4, r5, r1],,[3028, 1, 2, 1968],,noPlanSynthesised,,446110
3,,[r3, r4, r5, r1],,[665, 1, 1, 1928],,noPlanSynthesised,,446405
3,,[r3, r4, r5, r1],,[1424, 1, 2, 3735],,noPlanSynthesised,,446550
3,,[r3, r4, r5, r1],,[4480, 1, 2, 2409],,noPlanSynthesised,,446749
3,,[r3, r4, r5, r1],,[397, 1, 1, 1323],,noPlanSynthesised,,446982
3,,[r3, r4, r5, r1],,[750, 1, 2, 3055],,noPlanSynthesised,,447208
3,,[r3, r4, r5, r1],,[2016, 2, 1, 3263],,noPlanSynthesised,,447458
3,,[r3, r4, r5, r1],,[1203, 1, 2, 1452],,noPlanSynthesised,,447625
3,,[r3, r4, r5, r1],,[626, 1, 1, 3362],,noPlanSynthesised,,447909
3,,[r3, r4, r5, r1],,[3248, 1, 2, 4953],,noPlanSynthesised,,448061
3,,[r3, r4, r5, r1],,[1614, 1, 2, 2107],,noPlanSynthesised,,448286
3,,[r3, r4, r5, r1],,[3481, 2, 1, 4141],,noPlanSynthesised,,448504
3,,[r3, r4, r5, r1],,[4448, 2, 1, 4188],,noPlanSynthesised,,448744
3,,[r3, r4, r5, r1],,[323, 2, 1, 181],,noPlanSynthesised,,448928
3,,[r3, r4, r5, r1],,[1718, 2, 2, 2192],,noPlanSynthesised,,449325
3,,[r3, r4, r5, r1],,[2069, 1, 2, 890],,noPlanSynthesised,,449660
3,,[r3, r4, r5, r1],,[4706, 1, 2, 942],,noPlanSynthesised,,449795
3,,[r3, r4, r5, r1],,[4651, 2, 1, 3712],,noPlanSynthesised,,450028
3,,[r3, r4, r5, r1],,[646, 1, 2, 2150],,noPlanSynthesised,,450286
3,,[r3, r4, r5, r1],,[2446, 2, 2, 4194],,noPlanSynthesised,,450503
3,,[r3, r4, r5, r1],,[3383, 1, 1, 3440],,noPlanSynthesised,,450770
3,,[r3, r4, r5, r1],,[300, 2, 2, 1193],,noPlanSynthesised,,450951
3,,[r3, r4, r5, r1],,[1227, 1, 2, 4626],,noPlanSynthesised,,451152
3,,[r3, r4, r5, r1],,[1782, 1, 1, 3348],,noPlanSynthesised,,451412
3,,[r3, r4, r5, r1],,[1450, 1, 1, 2200],,noPlanSynthesised,,451635
3,,[r3, r4, r5, r1],,[1708, 2, 2, 1599],,noPlanSynthesised,,451827
3,,[r3, r4, r5, r1],,[3135, 1, 1, 2507],,noPlanSynthesised,,452085
3,,[r3, r4, r5, r1],,[4114, 1, 1, 3694],,noPlanSynthesised,,452274
3,,[r3, r4, r5, r1],,[3719, 2, 2, 861],,noPlanSynthesised,,452501
3,,[r3, r4, r5, r1],,[4239, 1, 1, 1296],,noPlanSynthesised,,452754
3,,[r3, r4, r5, r1],,[1248, 2, 2, 1465],,noPlanSynthesised,,453010
3,,[r3, r4, r5, r1],,[2040, 1, 1, 3534],,noPlanSynthesised,,453186
3,,[r3, r4, r5, r1],,[4123, 1, 2, 3541],,noPlanSynthesised,,453408
3,,[r3, r4, r5, r1],,[2921, 1, 2, 4107],,noPlanSynthesised,,453568
3,,[r3, r4, r5, r1],,[1339, 1, 2, 4096],,noPlanSynthesised,,453719
3,,[r3, r4, r5, r1],,[4763, 1, 1, 1395],,noPlanSynthesised,,454029
3,,[r3, r4, r5, r1],,[1427, 2, 2, 4582],,noPlanSynthesised,,454239
3,,[r3, r4, r5, r1],,[1550, 2, 1, 1229],,noPlanSynthesised,,454442
3,,[r3, r4, r5, r1],,[3355, 2, 1, 3065],,noPlanSynthesised,,454622
3,,[r3, r4, r5, r1],,[2033, 2, 1, 795],,noPlanSynthesised,,454732
3,,[r3, r4, r5, r1],,[3100, 1, 1, 4567],,noPlanSynthesised,,454972
3,,[r3, r4, r5, r1],,[4436, 1, 2, 4503],,noPlanSynthesised,,455233
3,,[r3, r4, r5, r1],,[3102, 2, 1, 3560],,noPlanSynthesised,,455588
3,,[r3, r4, r5, r1],,[2108, 1, 2, 2422],,noPlanSynthesised,,455819
3,,[r3, r4, r5, r1],,[96, 1, 2, 3279],,noPlanSynthesised,,456005
3,,[r3, r4, r5, r1],,[1663, 1, 1, 2678],,noPlanSynthesised,,456253
3,,[r3, r4, r5, r1],,[3200, 2, 2, 4022],,noPlanSynthesised,,456467
3,,[r3, r4, r5, r1],,[2483, 2, 2, 1840],,noPlanSynthesised,,456588
3,,[r3, r4, r5, r1],,[1390, 1, 1, 948],,noPlanSynthesised,,456800
3,,[r3, r4, r5, r1],,[2915, 2, 2, 4808],,noPlanSynthesised,,456919
3,,[r3, r4, r5, r1],,[4717, 2, 1, 1560],,noPlanSynthesised,,457063
3,,[r3, r4, r5, r1],,[4825, 1, 1, 1466],,noPlanSynthesised,,457255
3,,[r3, r4, r5, r1],,[2738, 1, 1, 4652],,noPlanSynthesised,,457465
3,,[r3, r4, r5, r1],,[1173, 1, 2, 2141],,noPlanSynthesised,,457581
3,,[r3, r4, r5, r1],,[3395, 2, 1, 4932],,noPlanSynthesised,,457756
3,,[r3, r4, r5, r1],,[756, 2, 1, 2097],,noPlanSynthesised,,457866
3,,[r3, r4, r5, r1],,[3832, 1, 1, 4606],,noPlanSynthesised,,458085
3,,[r3, r4, r5, r1],,[1768, 1, 2, 1650],,noPlanSynthesised,,458279
3,,[r3, r4, r5, r1],,[3900, 2, 2, 626],,noPlanSynthesised,,458478
3,,[r3, r4, r5, r1],,[3046, 2, 2, 1556],,noPlanSynthesised,,458665
3,,[r3, r4, r5, r1],,[3916, 1, 2, 4865],,noPlanSynthesised,,458852
3,,[r3, r4, r5, r1],,[2579, 2, 1, 1190],,noPlanSynthesised,,459040
3,,[r3, r4, r5, r1],,[502, 2, 2, 2824],,noPlanSynthesised,,459140
3,,[r3, r4, r5, r1],,[3302, 2, 1, 4337],,noPlanSynthesised,,459320
3,,[r3, r4, r5, r1],,[1068, 1, 2, 1659],,noPlanSynthesised,,459458
3,,[r3, r4, r5, r1],,[2089, 1, 1, 2888],,noPlanSynthesised,,459684
3,,[r3, r4, r5, r1],,[1646, 1, 1, 4652],,noPlanSynthesised,,459911
3,,[r3, r4, r5, r1],,[2360, 1, 2, 2504],,noPlanSynthesised,,460124
3,,[r3, r4, r5, r1],,[1139, 1, 2, 2627],,noPlanSynthesised,,460326
3,,[r3, r4, r5, r1],,[4543, 1, 2, 1478],,noPlanSynthesised,,460534
3,,[r3, r4, r5, r1],,[2544, 2, 1, 2133],,noPlanSynthesised,,460754
3,,[r3, r4, r5, r1],,[4735, 1, 2, 4837],,noPlanSynthesised,,460880
3,,[r3, r4, r5, r1],,[3198, 2, 2, 2559],,noPlanSynthesised,,461045
3,,[r3, r4, r5, r1],,[3481, 1, 1, 3311],,noPlanSynthesised,,461293
3,,[r3, r4, r5, r1],,[3752, 1, 2, 1369],,noPlanSynthesised,,461484
3,,[r3, r4, r5, r1],,[4689, 1, 2, 105],,noPlanSynthesised,,461606
3,,[r3, r4, r5, r1],,[250, 2, 1, 3173],,noPlanSynthesised,,461731
3,,[r3, r4, r5, r1],,[412, 1, 1, 4769],,noPlanSynthesised,,461985
3,,[r3, r4, r5, r1],,[4339, 1, 2, 1438],,noPlanSynthesised,,462195
3,,[r3, r4, r5, r1],,[1, 1, 1, 2193],,noPlanSynthesised,,462645
3,,[r3, r4, r5, r1],,[3091, 2, 1, 1276],,noPlanSynthesised,,462962
3,,[r3, r4, r5, r1],,[3804, 1, 2, 1819],,noPlanSynthesised,,463186
3,,[r3, r4, r5, r1],,[1773, 1, 2, 2541],,noPlanSynthesised,,463418
3,,[r3, r4, r5, r1],,[4502, 2, 1, 4908],,noPlanSynthesised,,463625
3,,[r3, r4, r5, r1],,[1301, 1, 1, 3675],,noPlanSynthesised,,463852
3,,[r3, r4, r5, r1],,[2685, 2, 2, 3147],,noPlanSynthesised,,464044
3,,[r3, r4, r5, r1],,[4211, 2, 1, 4505],,noPlanSynthesised,,464211
3,,[r3, r4, r5, r1],,[2354, 2, 2, 4296],,noPlanSynthesised,,464455
3,,[r3, r4, r5, r1],,[3838, 2, 1, 4615],,noPlanSynthesised,,464690
3,,[r3, r4, r5, r1],,[3909, 1, 2, 2239],,noPlanSynthesised,,464852
3,,[r3, r4, r5, r1],,[4434, 1, 1, 1884],,noPlanSynthesised,,465119
3,,[r3, r4, r5, r1],,[4635, 1, 2, 1813],,noPlanSynthesised,,465330
3,,[r3, r4, r5, r1],,[3114, 1, 2, 1785],,noPlanSynthesised,,465432
3,,[r3, r4, r5, r1],,[4936, 2, 1, 87],,noPlanSynthesised,,465622
3,,[r3, r4, r5, r1],,[4245, 2, 1, 2298],,noPlanSynthesised,,465861
3,,[r3, r4, r5, r1],,[3829, 2, 2, 2399],,noPlanSynthesised,,466039
3,,[r3, r4, r5, r1],,[820, 1, 1, 2341],,noPlanSynthesised,,466308
3,,[r3, r4, r5, r1],,[2106, 1, 2, 1088],,noPlanSynthesised,,466528
3,,[r3, r4, r5, r1],,[1706, 2, 1, 4922],,noPlanSynthesised,,466755
3,,[r3, r4, r5, r1],,[1828, 1, 2, 3303],,noPlanSynthesised,,466949
3,,[r3, r4, r5, r1],,[2922, 2, 1, 1363],,noPlanSynthesised,,467150
3,,[r3, r4, r5, r1],,[672, 2, 2, 266],,noPlanSynthesised,,467476
3,,[r3, r4, r5, r1],,[4876, 1, 1, 4115],,noPlanSynthesised,,467728
3,,[r3, r4, r5, r1],,[2893, 1, 2, 3178],,noPlanSynthesised,,467907
3,,[r3, r4, r5, r1],,[3737, 2, 1, 2265],,noPlanSynthesised,,468038
3,,[r3, r4, r5, r1],,[2158, 1, 1, 3682],,noPlanSynthesised,,468338
3,,[r3, r4, r5, r1],,[394, 2, 2, 2667],,noPlanSynthesised,,468499
3,,[r3, r4, r5, r1],,[1061, 1, 1, 839],,noPlanSynthesised,,468673
3,,[r3, r4, r5, r1],,[236, 2, 2, 2301],,noPlanSynthesised,,468854
3,,[r3, r4, r5, r1],,[4665, 1, 1, 1271],,noPlanSynthesised,,469037
3,,[r3, r4, r5, r1],,[4733, 1, 2, 281],,noPlanSynthesised,,469262
3,,[r3, r4, r5, r1],,[4336, 1, 2, 2940],,noPlanSynthesised,,469430
3,,[r3, r4, r5, r1],,[2528, 2, 1, 4486],,noPlanSynthesised,,469660
3,,[r3, r4, r5, r1],,[2341, 1, 1, 1864],,noPlanSynthesised,,469987
3,,[r3, r4, r5, r1],,[2853, 2, 1, 1860],,noPlanSynthesised,,470168
3,,[r3, r4, r5, r1],,[499, 2, 2, 2664],,noPlanSynthesised,,470479
3,,[r3, r4, r5, r1],,[433, 1, 2, 219],,noPlanSynthesised,,470809
3,,[r3, r4, r5, r1],,[55, 2, 1, 3299],,noPlanSynthesised,,471047
3,,[r3, r4, r5, r1],,[4636, 2, 2, 3425],,noPlanSynthesised,,471278
3,,[r3, r4, r5, r1],,[385, 2, 2, 442],,noPlanSynthesised,,471505
3,,[r3, r4, r5, r1],,[3245, 2, 2, 2450],,noPlanSynthesised,,471707
3,,[r3, r4, r5, r1],,[2307, 2, 2, 1015],,noPlanSynthesised,,471812
3,,[r3, r4, r5, r1],,[1136, 2, 2, 4328],,noPlanSynthesised,,472067
3,,[r3, r4, r5, r1],,[4592, 2, 2, 4672],,noPlanSynthesised,,472202
3,,[r3, r4, r5, r1],,[2544, 2, 2, 2290],,noPlanSynthesised,,472381
3,,[r3, r4, r5, r1],,[4606, 2, 2, 1874],,noPlanSynthesised,,472497
3,,[r3, r4, r5, r1],,[700, 1, 1, 1278],,noPlanSynthesised,,472774
3,,[r3, r4, r5, r1],,[4580, 2, 2, 1096],,noPlanSynthesised,,472904
3,,[r3, r4, r5, r1],,[3541, 2, 1, 3153],,noPlanSynthesised,,473111
3,,[r3, r4, r5, r1],,[1084, 2, 2, 2611],,noPlanSynthesised,,473264
3,,[r3, r4, r5, r1],,[78, 2, 2, 1306],,noPlanSynthesised,,473423
3,,[r3, r4, r5, r1],,[3265, 2, 1, 5009],,noPlanSynthesised,,473600
3,,[r3, r4, r5, r1],,[2267, 1, 2, 2405],,noPlanSynthesised,,473801
3,,[r3, r4, r5, r1],,[1362, 2, 1, 2312],,noPlanSynthesised,,473971
3,,[r3, r4, r5, r1],,[3170, 1, 1, 3828],,noPlanSynthesised,,474164
3,,[r3, r4, r5, r1],,[2253, 2, 2, 329],,noPlanSynthesised,,474289
3,,[r3, r4, r5, r1],,[2188, 2, 1, 2325],,noPlanSynthesised,,474489
3,,[r3, r4, r5, r1],,[3444, 2, 2, 1423],,noPlanSynthesised,,474721
3,,[r3, r4, r5, r1],,[372, 2, 2, 4096],,noPlanSynthesised,,474959
3,,[r3, r4, r5, r1],,[4203, 1, 2, 4495],,noPlanSynthesised,,475155
3,,[r3, r4, r5, r1],,[3606, 1, 1, 1944],,noPlanSynthesised,,475445
3,,[r3, r4, r5, r1],,[4087, 1, 1, 2984],,noPlanSynthesised,,475662
3,,[r3, r4, r5, r1],,[3137, 1, 2, 455],,noPlanSynthesised,,475912
3,,[r3, r4, r5, r1],,[3903, 2, 2, 2930],,noPlanSynthesised,,476092
3,,[r3, r4, r5, r1],,[3781, 1, 1, 468],,noPlanSynthesised,,476255
3,,[r3, r4, r5, r1],,[1519, 2, 1, 3920],,noPlanSynthesised,,476468
3,,[r3, r4, r5, r1],,[373, 2, 1, 3742],,noPlanSynthesised,,476670
3,,[r3, r4, r5, r1],,[1104, 1, 2, 1279],,noPlanSynthesised,,476904
3,,[r3, r4, r5, r1],,[902, 2, 2, 223],,noPlanSynthesised,,477113
3,,[r3, r4, r5, r1],,[2097, 1, 2, 199],,noPlanSynthesised,,477260
3,,[r3, r4, r5, r1],,[526, 1, 1, 3643],,noPlanSynthesised,,477565
3,,[r3, r4, r5, r1],,[3824, 1, 2, 1510],,noPlanSynthesised,,477691
3,,[r3, r4, r5, r1],,[2037, 1, 2, 3584],,noPlanSynthesised,,477873
3,,[r3, r4, r5, r1],,[193, 1, 1, 442],,noPlanSynthesised,,478156
3,,[r3, r4, r5, r1],,[3766, 2, 2, 1430],,noPlanSynthesised,,478544
3,,[r3, r4, r5, r1],,[4485, 2, 1, 2437],,noPlanSynthesised,,478755
3,,[r3, r4, r5, r1],,[4622, 1, 2, 1198],,noPlanSynthesised,,478967
3,,[r3, r4, r5, r1],,[4468, 1, 2, 1432],,noPlanSynthesised,,479208
3,,[r3, r4, r5, r1],,[252, 1, 2, 757],,noPlanSynthesised,,479353
3,,[r3, r4, r5, r1],,[2835, 1, 1, 2059],,noPlanSynthesised,,479583
3,,[r3, r4, r5, r1],,[4143, 1, 2, 4031],,noPlanSynthesised,,479709
3,,[r3, r4, r5, r1],,[3390, 1, 1, 4192],,noPlanSynthesised,,479980
3,,[r3, r4, r5, r1],,[475, 2, 1, 3837],,noPlanSynthesised,,480224
3,,[r3, r4, r5, r1],,[4431, 1, 2, 2949],,noPlanSynthesised,,480384
3,,[r3, r4, r5, r1],,[2275, 2, 2, 3434],,noPlanSynthesised,,480600
3,,[r3, r4, r5, r1],,[4212, 1, 2, 592],,noPlanSynthesised,,480781
3,,[r3, r4, r5, r1],,[3359, 2, 2, 2727],,noPlanSynthesised,,480902
3,,[r3, r4, r5, r1],,[1532, 2, 1, 1522],,noPlanSynthesised,,481059
3,,[r3, r4, r5, r1],,[2568, 1, 1, 2148],,noPlanSynthesised,,481268
3,,[r3, r4, r5, r1],,[2794, 1, 2, 3175],,noPlanSynthesised,,481476
3,,[r3, r4, r5, r1],,[2679, 1, 1, 3896],,noPlanSynthesised,,481628
3,,[r3, r4, r5, r1],,[928, 2, 1, 3058],,noPlanSynthesised,,481819
3,,[r3, r4, r5, r1],,[3401, 1, 2, 2437],,noPlanSynthesised,,481984
3,,[r3, r4, r5, r1],,[1509, 1, 2, 2083],,noPlanSynthesised,,482145
3,,[r3, r4, r5, r1],,[3021, 2, 2, 1575],,noPlanSynthesised,,482366
3,,[r3, r4, r5, r1],,[1567, 1, 1, 4194],,noPlanSynthesised,,482655
3,,[r3, r4, r5, r1],,[3939, 2, 2, 2195],,noPlanSynthesised,,482918
3,,[r3, r4, r5, r1],,[3321, 1, 1, 4914],,noPlanSynthesised,,483170
3,,[r3, r4, r5, r1],,[430, 2, 2, 1210],,noPlanSynthesised,,483292
3,,[r3, r4, r5, r1],,[30, 1, 1, 3089],,noPlanSynthesised,,483551
3,,[r3, r4, r5, r1],,[4947, 2, 1, 1333],,noPlanSynthesised,,483747
3,,[r3, r4, r5, r1],,[2091, 2, 2, 708],,noPlanSynthesised,,483970
3,,[r3, r4, r5, r1],,[4728, 2, 2, 4680],,noPlanSynthesised,,484125
3,,[r3, r4, r5, r1],,[2896, 2, 1, 77],,noPlanSynthesised,,484310
3,,[r3, r4, r5, r1],,[4613, 2, 1, 3840],,noPlanSynthesised,,484476
3,,[r3, r4, r5, r1],,[1647, 2, 1, 3943],,noPlanSynthesised,,484787
3,,[r3, r4, r5, r1],,[1845, 1, 2, 3367],,noPlanSynthesised,,485020
3,,[r3, r4, r5, r1],,[2891, 2, 1, 85],,noPlanSynthesised,,485233
3,,[r3, r4, r5, r1],,[4549, 1, 1, 2637],,noPlanSynthesised,,485580
3,,[r3, r4, r5, r1],,[3866, 2, 2, 1320],,noPlanSynthesised,,485908
3,,[r3, r4, r5, r1],,[948, 2, 1, 2062],,noPlanSynthesised,,486105
3,,[r3, r4, r5, r1],,[4019, 2, 1, 936],,noPlanSynthesised,,486295
3,,[r3, r4, r5, r1],,[3153, 2, 1, 3744],,noPlanSynthesised,,486399
3,,[r3, r4, r5, r1],,[80, 1, 1, 1239],,noPlanSynthesised,,486655
3,,[r3, r4, r5, r1],,[2336, 2, 2, 1635],,noPlanSynthesised,,486786
3,,[r3, r4, r5, r1],,[1853, 2, 2, 3508],,noPlanSynthesised,,486927
3,,[r3, r4, r5, r1],,[229, 1, 2, 4993],,noPlanSynthesised,,487158
3,,[r3, r4, r5, r1],,[4950, 1, 1, 4003],,noPlanSynthesised,,487405
3,,[r3, r4, r5, r1],,[854, 1, 2, 1101],,noPlanSynthesised,,487599
3,,[r3, r4, r5, r1],,[4124, 1, 2, 4198],,noPlanSynthesised,,487856
3,,[r3, r4, r5, r1],,[1228, 2, 2, 2646],,noPlanSynthesised,,488090
3,,[r3, r4, r5, r1],,[3857, 1, 1, 2137],,noPlanSynthesised,,488416
3,,[r3, r4, r5, r1],,[3778, 2, 1, 2130],,noPlanSynthesised,,488647
3,,[r3, r4, r5, r1],,[3398, 2, 2, 2479],,noPlanSynthesised,,488895
3,,[r3, r4, r5, r1],,[3476, 1, 2, 21],,noPlanSynthesised,,489113
3,,[r3, r4, r5, r1],,[4596, 2, 1, 4184],,noPlanSynthesised,,489303
3,,[r3, r4, r5, r1],,[3665, 1, 2, 4601],,noPlanSynthesised,,489576
3,,[r3, r4, r5, r1],,[1520, 1, 2, 4205],,noPlanSynthesised,,489783
3,,[r3, r4, r5, r1],,[3961, 1, 2, 2133],,noPlanSynthesised,,489953
3,,[r3, r4, r5, r1],,[4788, 2, 1, 1679],,noPlanSynthesised,,490167
3,,[r3, r4, r5, r1],,[3168, 2, 1, 2665],,noPlanSynthesised,,490381
3,,[r3, r4, r5, r1],,[2972, 1, 1, 1213],,noPlanSynthesised,,490756
3,,[r3, r4, r5, r1],,[1688, 1, 1, 4493],,noPlanSynthesised,,491014
3,,[r3, r4, r5, r1],,[4598, 2, 2, 3004],,noPlanSynthesised,,491286
3,,[r3, r4, r5, r1],,[1994, 1, 2, 4871],,noPlanSynthesised,,491484
3,,[r3, r4, r5, r1],,[289, 1, 2, 1486],,noPlanSynthesised,,491643
3,,[r3, r4, r5, r1],,[669, 1, 1, 1619],,noPlanSynthesised,,491888
3,,[r3, r4, r5, r1],,[2110, 2, 1, 2222],,noPlanSynthesised,,492077
3,,[r3, r4, r5, r1],,[845, 2, 2, 3498],,noPlanSynthesised,,492308
3,,[r3, r4, r5, r1],,[1922, 1, 2, 1840],,noPlanSynthesised,,492505
3,,[r3, r4, r5, r1],,[1301, 2, 1, 2158],,noPlanSynthesised,,492713
3,,[r3, r4, r5, r1],,[4625, 2, 1, 2627],,noPlanSynthesised,,492991
3,,[r3, r4, r5, r1],,[389, 2, 1, 3321],,noPlanSynthesised,,493315
3,,[r3, r4, r5, r1],,[2388, 1, 2, 4592],,noPlanSynthesised,,493573
3,,[r3, r4, r5, r1],,[3484, 2, 1, 883],,noPlanSynthesised,,493698
3,,[r3, r4, r5, r1],,[627, 1, 2, 4266],,noPlanSynthesised,,493874
3,,[r3, r4, r5, r1],,[3278, 2, 2, 4731],,noPlanSynthesised,,494038
3,,[r3, r4, r5, r1],,[1755, 2, 2, 5021],,noPlanSynthesised,,494184
3,,[r3, r4, r5, r1],,[4126, 1, 1, 1402],,noPlanSynthesised,,494445
3,,[r3, r4, r5, r1],,[3193, 2, 1, 2496],,noPlanSynthesised,,494616
3,,[r3, r4, r5, r1],,[2373, 1, 2, 3717],,noPlanSynthesised,,494771
3,,[r3, r4, r5, r1],,[3693, 1, 1, 4485],,noPlanSynthesised,,494979
3,,[r3, r4, r5, r1],,[2889, 1, 1, 2314],,noPlanSynthesised,,495206
3,,[r3, r4, r5, r1],,[440, 2, 2, 4326],,noPlanSynthesised,,495402
3,,[r3, r4, r5, r1],,[4710, 1, 1, 2831],,noPlanSynthesised,,495570
3,,[r3, r4, r5, r1],,[4989, 1, 2, 3191],,noPlanSynthesised,,495749
3,,[r3, r4, r5, r1],,[4424, 1, 1, 2567],,noPlanSynthesised,,495971
3,,[r3, r4, r5, r1],,[723, 1, 2, 3688],,noPlanSynthesised,,496151
3,,[r3, r4, r5, r1],,[2094, 1, 1, 2622],,noPlanSynthesised,,496353
3,,[r3, r4, r5, r1],,[176, 1, 1, 1330],,noPlanSynthesised,,496689
3,,[r3, r4, r5, r1],,[280, 1, 2, 3210],,noPlanSynthesised,,496904
3,,[r3, r4, r5, r1],,[4031, 1, 1, 1319],,noPlanSynthesised,,497117
3,,[r3, r4, r5, r1],,[4586, 2, 1, 2378],,noPlanSynthesised,,497383
3,,[r3, r4, r5, r1],,[3387, 1, 1, 1923],,noPlanSynthesised,,497570
3,,[r3, r4, r5, r1],,[4086, 2, 1, 584],,noPlanSynthesised,,497697
3,,[r3, r4, r5, r1],,[849, 2, 1, 2031],,noPlanSynthesised,,497897
3,,[r3, r4, r5, r1],,[1701, 2, 1, 3384],,noPlanSynthesised,,498046
3,,[r3, r4, r5, r1],,[2818, 1, 1, 5002],,noPlanSynthesised,,498230
3,,[r3, r4, r5, r1],,[1902, 2, 2, 3928],,noPlanSynthesised,,498475
3,,[r3, r4, r5, r1],,[4862, 1, 1, 4560],,noPlanSynthesised,,498641
